Date,Close,High,Low,Open,Volume,Ticker,Daily_Return,MA_7,MA_14,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA
2022-03-02,163.3455810546875,164.13014496709349,159.80524930667454,161.21746135614293,79724800.0,AAPL,0.020588300347867072,160.67529296875,163.7785197666713,,,,,,,,,,,,,,,,,,,,
2022-03-03,163.02200317382812,165.65029092720997,162.3551333488954,165.21877988081016,76678400.0,AAPL,-0.001980940523582553,160.94288853236608,163.36592429024833,,,,,,,,,,,,,,,,,,,,
2022-03-04,160.02102661132812,162.35510045432284,158.9716840195684,161.3155594882437,83737200.0,AAPL,-0.018408414226759984,161.377197265625,162.98274884905135,,,,,,,,,,,,,,,,,,,,
2022-03-07,156.22572326660156,161.83533601406552,155.97073134624392,160.2073682314536,96418800.0,AAPL,-0.02371752903413682,160.89525277273995,162.3116683959961,,,,,,,,,,,,,,,,,,,,
2022-03-08,154.401611328125,159.73662866525098,152.7932618336368,155.75498387793954,131148300.0,AAPL,-0.011676130539422624,159.85711015973772,161.2364011492048,,,,,,,,,,,,,,,,,,,,
2022-03-09,159.80528259277344,160.2564117997747,156.33360638496927,158.36365040568722,91454900.0,AAPL,0.0349975056488554,159.55309186662947,160.5639190673828,,,,,,,,,,,,,,,,,,,,
2022-03-10,155.46080017089844,157.29470711890718,152.96981007380143,157.10837144656722,105342000.0,AAPL,-0.02718610018009171,158.8974325997489,159.83820125034876,,,,,,,,,,,,,,,,,,,,
2022-03-11,151.74392700195312,156.20612146979485,151.51836986465503,155.86286998599314,96970100.0,AAPL,-0.02390874847459512,157.24005344935827,158.95767320905412,,,,,,,,,,,,,,,,,,,,
2022-03-14,147.71322631835938,151.1456808985897,147.20327241217439,148.527210200246,108732100.0,AAPL,-0.02656251728309278,155.05308532714844,157.99798692975725,,,,,,,,,,,,,,,,,,,,
2022-03-15,152.09693908691406,152.56768641731915,147.4778450101939,147.98779883833126,92964300.0,AAPL,0.029677185163545783,153.92107282366072,157.64913504464286,,,,,,,,,,,,,,,,,,,,
2022-03-16,156.51011657714844,156.9122077008172,151.47912909347468,154.01914186419623,102300200.0,AAPL,0.02901555755643792,153.96170043945312,157.42847660609655,,,,,,,,,,,,,,,,,,,,
2022-03-17,157.52024841308594,157.89291972026123,154.58796090972857,155.54904405714797,75615400.0,AAPL,0.00645409931337948,154.40722002301897,157.13216509137834,,,,,,,,,,,,,,,,,,,,
2022-03-18,160.8154296875,161.30578044331628,156.67686811126515,157.4123942449896,123511700.0,AAPL,0.020919096481949895,154.55152675083704,157.05230930873327,,,,,,,,,,,,,,,,,,,,
2022-03-21,162.1884002685547,163.13968181166422,159.8641278042269,160.35447849802293,95811400.0,AAPL,0.008537555032640087,155.51261247907365,157.20502253941126,,,,,,,,,,,,,,,,,,,,
2022-03-22,165.56199645996094,166.1504082464849,161.72745088254396,162.31586266906788,81532000.0,AAPL,0.020800477628610814,157.4866224016462,157.36333792550224,,,,,,,,,,,,,,,,,,,,
2022-03-23,166.92518615722656,169.30828329467843,164.41457808924804,164.74802792669965,98062700.0,AAPL,0.008233711397623189,160.23118809291296,157.64213671003068,,,,,,,,,,,,,,,,,,,,
2022-03-24,170.71067810058594,170.77931940838405,166.9251705809909,167.75875768604743,90131400.0,AAPL,0.022677775777909526,162.89029366629464,158.40568324497767,,,,,,,,,,,,,,,,,,,,
2022-03-25,171.34815979003906,171.89735021175125,169.4161767223122,170.52437415747076,80546200.0,AAPL,0.0037342812795664315,165.010014125279,159.48585728236608,,,,,,,,,,,,,,,,,,,,
2022-03-28,172.21115112304688,172.33863211398676,168.68062052174977,168.84733794398963,90371900.0,AAPL,0.0050364785595904404,167.1087145124163,160.75796726771765,,,,,,,,,,,,,,,,,,,,
2022-03-29,175.50633239746094,175.55535549692144,172.936884505865,173.28013598798506,100589400.0,AAPL,0.019134540666647215,169.20741489955358,161.8794708251953,,,,,,,,,,,,,,,,,,,,
2022-03-30,174.33929443359375,176.1437814426428,173.2899367384836,175.10424033882794,92633200.0,AAPL,-0.00664954903863102,170.94325692313058,163.22793470110213,,,,,,,,,,,,,,,,,,,,
2022-03-31,171.24026489257812,174.59426174462104,171.03431102289065,174.40792609212167,103049300.0,AAPL,-0.01777585226029499,171.75443812779017,164.62053026471818,,,,,,,,,,,,,,,,,,,,
2022-04-01,170.94602966308594,171.5050365492017,168.62177252764585,170.6714345147771,78751300.0,AAPL,-0.0017182596025342445,172.32884434291296,166.28001621791296,,,,,,,,,,,,,,,,,,,,
2022-04-04,174.99635314941406,175.0453912102986,171.0735477076942,171.20104367313095,76468400.0,AAPL,0.02369358033240565,172.94108363560267,167.91568865094865,,,,,,,,,,,,,,,,,,,,
2022-04-05,171.68153381347656,174.85901079501437,171.0538857020469,174.07444691464946,73401800.0,AAPL,-0.018942219516467684,172.98870849609375,168.9993613106864,,,,,,,,,,,,,,,,,,,,
2022-04-06,168.51393127441406,170.27919687020847,166.84674180895354,169.03370184368734,89058800.0,AAPL,-0.018450455728709514,172.46053423200334,169.78462437220983,,,,,,,,,,,,,,,,,,,,
2022-04-07,168.8179168701172,170.01437362269277,166.5721175347958,167.8568338106809,77594700.0,AAPL,0.0018039196724222162,171.50504629952567,170.35623059953963,,,,,,,,,,,,,,,,,,,,
2022-04-08,166.80747985839844,168.4648674430598,165.93465630346196,168.4648674430598,76575500.0,AAPL,-0.011908907827985482,170.4290727887835,170.68616485595703,,,,,,,,,,,,,,,,,,,,
2022-04-11,162.55123901367188,165.76793805160875,162.306063690876,165.4541214198734,72246700.0,AAPL,-0.02551588722723741,169.18778337751115,170.47111075265067,,,,,,,,,,,,,,,,,,,,
2022-04-12,164.4243927001953,166.59173431379904,163.42407312851623,164.77744578641645,79265200.0,AAPL,0.011523466064542909,168.25612095424108,170.29248264857702,,,,,,,,,,,,,,,,,,,,
2022-04-13,167.1114959716797,167.73914420674996,163.55156041909547,164.1595904381064,70618900.0,AAPL,0.01634248560907836,167.1297127859933,170.03539821079798,,,,,,,,,,,,,,,,,,,,
2022-04-14,162.1001434326172,167.9647491437104,161.85496805900578,167.32728419373043,75329400.0,AAPL,-0.029988077779590783,165.76094273158483,169.37482561383928,,,,,,,,,,,,,,,,,,,,
2022-04-18,161.88438415527344,163.38485607115766,160.41333208367593,160.75656858845937,69023900.0,AAPL,-0.0013310245924207376,164.8138645717076,168.63719940185547,,,,,,,,,,,,,,,,,,,,
2022-04-19,164.16940307617188,164.5813108194766,160.74676487778993,161.83534399523174,67723800.0,AAPL,0.01411512872487286,164.14979117257255,167.8274187360491,,,,,,,,,,,,,,,,,,,,
2022-04-20,164.0026397705078,165.620805554302,162.89445770994575,165.5031112472826,67929800.0,AAPL,-0.0010158001584904541,163.7490997314453,167.08908626011439,,,,,,,,,,,,,,,,,,,,
2022-04-21,163.20828247070312,168.21966591149055,162.7081302747772,165.650233704649,87227800.0,AAPL,-0.004843564109189069,163.84296308244978,166.51537322998047,,,,,,,,,,,,,,,,,,,,
2022-04-22,158.6676483154297,164.63031369845396,158.38325153783305,163.2475363117759,84882400.0,AAPL,-0.02782110127338977,163.02057102748327,165.63834599086218,,,,,,,,,,,,,,,,,,,,
2022-04-25,159.7366485595703,160.02104538080667,155.40195017437114,158.01060452122857,96046400.0,AAPL,0.0067373548136004935,161.96702139718192,164.5483670915876,,,,,,,,,,,,,,,,,,,,
2022-04-26,153.7739715576172,159.207050342252,153.69551365548884,159.1187908139756,95623200.0,AAPL,-0.03732817143543288,160.77756827218192,163.26925550188338,,,,,,,,,,,,,,,,,,,,
2022-04-27,153.5484161376953,156.70626068843154,152.38137914765707,152.90114966122312,88063200.0,AAPL,-0.0014667984291305558,159.5867156982422,162.2002901349749,,,,,,,,,,,,,,,,,,,,
2022-04-28,160.48196411132812,161.3449860653006,155.862854289535,156.17668589618484,130216800.0,AAPL,0.04515545095180351,159.05993870326452,161.60486493791853,,,,,,,,,,,,,,,,,,,,
2022-04-29,154.6075439453125,162.99254251007733,154.2152694364459,158.71668452045293,131747600.0,AAPL,-0.03660486210114222,157.71778215680803,160.73344094412667,,,,,,,,,,,,,,,,,,,,
2022-05-02,154.91162109375,155.17639973396098,150.31212849909627,153.68574417467673,123055300.0,AAPL,0.0019667678605972405,156.5325448172433,160.18775394984655,,,,,,,,,,,,,,,,,,,,
2022-05-03,156.4022674560547,157.6085410477987,153.303262159751,155.09793269514185,88966500.0,AAPL,0.009622559958897936,156.20891898018974,159.6147450038365,,,,,,,,,,,,,,,,,,,,
2022-05-04,162.81602478027344,163.267138972668,156.18647479117334,156.58856589280018,108256500.0,AAPL,0.04100808401656231,156.6488298688616,159.30792563302177,,,,,,,,,,,,,,,,,,,,
2022-05-05,153.74452209472656,160.9134450425525,151.95963883488685,160.68788797008557,130525300.0,AAPL,-0.05571627668584356,156.64462280273438,158.71109553745814,,,,,,,,,,,,,,,,,,,,
2022-05-06,154.47134399414062,156.59277501720737,151.4266967858706,153.22401904266582,116124600.0,AAPL,0.004727465339976478,156.77646963936942,158.1815926688058,,,,,,,,,,,,,,,,,,,,
2022-05-09,149.34454345703125,153.047223819661,148.78473018495143,152.163286830581,131577900.0,AAPL,-0.03318933081403008,155.18540954589844,157.12267412458147,,,,,,,,,,,,,,,,,,,,
2022-05-10,151.75079345703125,153.9409814618481,150.19900690567323,152.74276671948687,115366700.0,AAPL,0.016112071752339086,154.77730233328683,156.24754224504744,,,,,,,,,,,,,,,,,,,,
2022-05-11,143.8838348388672,152.67400468671187,143.20615431110124,150.75883036017825,142689800.0,AAPL,-0.051841301379367155,153.201904296875,154.86722455705916,,,,,,,,,,,,,,,,,,,,
2022-05-12,140.01422119140625,143.5892190057079,136.32137108215858,140.22047769386583,182602000.0,AAPL,-0.026894012463557493,150.86075483049666,153.53483690534318,,,,,,,,,,,,,,,,,,,,
2022-05-13,144.48294067382812,145.45526685384394,140.55437184575726,142.00793811597927,113990900.0,AAPL,0.0319161828305492,148.24174281529017,152.4452863420759,,,,,,,,,,,,,,,,,,,,
2022-05-16,142.94097900390625,144.88563148350204,141.6052649207857,142.95081001781338,86643800.0,AAPL,-0.01067227496014822,146.69837951660156,151.67150115966797,,,,,,,,,,,,,,,,,,,,
2022-05-17,146.5749053955078,147.0954395557584,144.06060880808,146.2016865687997,78336300.0,AAPL,0.025422565431724387,145.570316859654,151.17339324951172,,,,,,,,,,,,,,,,,,,,
2022-05-18,138.3052978515625,144.72850245560213,137.40171366939953,144.22761523431257,109742900.0,AAPL,-0.05641898605788731,143.9932817731585,149.58934565952845,,,,,,,,,,,,,,,,,,,,
2022-05-19,134.89724731445312,139.13027811714653,134.1606406090294,137.3820660685117,136095600.0,AAPL,-0.024641503905129536,141.58563232421875,148.1814673287528,,,,,,,,,,,,,,,,,,,,
2022-05-20,135.1329803466797,138.18744406164865,130.24191498809475,136.60619406799003,137426100.0,AAPL,0.001747500686037462,140.33551025390625,146.76870727539062,,,,,,,,,,,,,,,,,,,,
2022-05-23,140.55438232421875,140.7016976717336,135.19187888015,135.32937819993117,117726300.0,AAPL,0.04011901434890741,140.41267613002233,145.63671548025948,,,,,,,,,,,,,,,,,,,,
2022-05-24,137.85350036621094,139.4347501436659,134.8776102549607,138.2954614249139,104132700.0,AAPL,-0.019215921363288757,139.46561322893416,143.85367802211218,,,,,,,,,,,,,,,,,,,,
2022-05-25,138.01060485839844,139.25791446992204,135.86952739968447,135.95791658734237,92482700.0,AAPL,0.0011396481900725064,138.76127406529017,142.72982679094588,,,,,,,,,,,,,,,,,,,,
2022-05-26,141.21238708496094,141.76238425203672,134.6909642722216,134.93649979225893,90601500.0,AAPL,0.023199537672105697,137.99520002092635,141.78275844029017,,,,,,,,,,,,,,,,,,,,
2022-05-27,146.96775817871094,147.00703727273068,142.66597054796807,142.79365382955837,90978500.0,AAPL,0.04075684302601057,139.2326943533761,141.6129880632673,,,,,,,,,,,,,,,,,,,,
2022-05-31,146.1820526123047,147.9695587462053,144.21776806233134,146.40795612568894,103718400.0,AAPL,-0.005346108399169047,140.84480939592635,141.21522086007255,,,,,,,,,,,,,,,,,,,,
2022-06-01,146.05438232421875,149.0302721781197,145.04276200731988,147.2231190270911,74286600.0,AAPL,-0.0008733649979901781,142.40500967843192,141.37025996616907,,,,,,,,,,,,,,,,,,,,
2022-06-02,148.50973510742188,148.5686612441736,144.23741035730646,145.19008953159607,72348100.0,AAPL,0.016811222944016935,143.54148864746094,141.97708238874162,,,,,,,,,,,,,,,,,,,,
2022-06-03,142.78382873535156,145.32757327458623,141.8802597672709,144.27667399411106,88570300.0,AAPL,-0.03855576449536169,144.2458212716239,141.855717250279,,,,,,,,,,,,,,,,,,,,
2022-06-06,143.53025817871094,145.91687147884687,142.31239647541148,144.40436412307008,71598400.0,AAPL,0.005227688947484932,145.03434317452567,141.89780861990792,,,,,,,,,,,,,,,,,,,,
2022-06-07,146.05438232421875,146.33919698612507,141.52670589855168,141.77224146396463,67808200.0,AAPL,0.017586007142584625,145.72605678013392,141.86062840053015,,,,,,,,,,,,,,,,,,,,
2022-06-08,145.31777954101562,147.1936599216941,144.8267083969664,145.92670296402,53950200.0,AAPL,-0.005043345988537173,145.49034554617745,142.36151994977678,,,,,,,,,,,,,,,,,,,,
2022-06-09,140.09280395507812,145.3079781710141,139.98476768189485,144.45351900166787,69473000.0,AAPL,-0.035955514889096984,144.62045288085938,142.73263113839286,,,,,,,,,,,,,,,,,,,,
2022-06-10,134.68116760253906,138.2463336751748,134.61241045362357,137.7749096051149,91437900.0,AAPL,-0.038628938815974734,142.99570792061942,142.70035879952567,,,,,,,,,,,,,,,,,,,,
2022-06-13,129.52490234375,132.78560625742455,129.0927574306163,130.49721341200203,122207100.0,AAPL,-0.0382849759218441,140.28358895438058,141.91253880092077,,,,,,,,,,,,,,,,,,,,
2022-06-14,130.38925170898438,131.49907768965534,129.13211032659046,130.75265467708002,84784300.0,AAPL,0.006673229236957567,138.512935093471,141.37937818254744,,,,,,,,,,,,,,,,,,,,
2022-06-15,133.01150512695312,134.88740024350506,129.79991106375064,131.8918636674431,91533000.0,AAPL,0.02011096300959947,137.01025608607702,141.02229963030135,,,,,,,,,,,,,,,,,,,,
2022-06-16,127.73741912841797,130.02581237807436,126.73562983340109,129.72135067721175,108123900.0,AAPL,-0.039651351915018895,134.39354705810547,140.0598019191197,,,,,,,,,,,,,,,,,,,,
2022-06-17,129.2106475830078,130.70350817907268,127.49189843838613,127.74726504539257,134520300.0,AAPL,0.011533256775047018,132.0925282069615,138.79143687656946,,,,,,,,,,,,,,,,,,,,
2022-06-21,133.4436492919922,134.61240084976376,130.93919879539584,131.0374040187389,81000500.0,AAPL,0.03276047127822812,131.1426489693778,137.88155092511857,,,,,,,,,,,,,,,,,,,,
2022-06-22,132.9329376220703,135.29988866486136,131.51865061736427,132.38292546422988,73409200.0,AAPL,-0.0038271710390981317,130.89290182931083,136.94430487496513,,,,,,,,,,,,,,,,,,,,
2022-06-23,135.80084228515625,136.11512007981293,133.20798678744393,134.3767387138988,72433800.0,AAPL,0.02157407121506205,131.78946467808314,136.03652681623186,,,,,,,,,,,,,,,,,,,,
2022-06-24,139.1302947998047,139.37583039772065,137.27404627901228,137.40171459924213,89116800.0,AAPL,0.024517171312216313,133.0381851196289,135.77556010654993,,,,,,,,,,,,,,,,,,,,
2022-06-27,139.1302947998047,140.92761717490586,138.45261415174812,140.15171629316146,70207900.0,AAPL,0.0,133.91229793003626,135.46127700805664,,,,,,,,,,,,,,,,,,,,
2022-06-28,134.98562622070312,140.85883237422544,134.86777395244602,139.59187553155968,67083400.0,AAPL,-0.029789835384632424,134.94775608607702,134.67065157209123,,,,,,,,,,,,,,,,,,,,
2022-06-29,136.74366760253906,138.15795490582852,134.22938572393656,135.0052865296894,66242400.0,AAPL,0.013023915442385903,136.0239018031529,134.0582150050572,,,,,,,,,,,,,,,,,,,,
2022-06-30,134.2784881591797,135.89901685954254,131.38117155043633,134.7990223471169,98964500.0,AAPL,-0.01802774114940886,136.1431644984654,133.6429067339216,,,,,,,,,,,,,,,,,,,,
2022-07-01,136.44900512695312,136.55704136561366,133.23741100607202,133.6106148417446,71051600.0,AAPL,0.01616429405431208,136.6454598563058,133.7691808428083,,,,,,,,,,,,,,,,,,,,
2022-07-05,139.03204345703125,139.08115356288656,134.4847204054961,135.3097312194843,73353800.0,AAPL,0.018930429926365955,137.1070600237165,134.44826235089982,,,,,,,,,,,,,,,,,,,,
2022-07-06,140.3677520751953,141.54631963942614,138.56061414428805,138.82579671678738,74064300.0,AAPL,0.009607199786118903,137.2838396344866,135.16101237705774,,,,,,,,,,,,,,,,,,,,
2022-07-07,143.73655700683594,143.93298250429626,140.7213724194376,140.73118844910394,66253700.0,AAPL,0.02399984955116996,137.94187709263392,135.9270875113351,,,,,,,,,,,,,,,,,,,,
2022-07-08,144.41419982910156,144.91510200246088,142.41063609457171,142.66598770215515,64547800.0,AAPL,0.004714477905807923,139.28881617954798,137.1182861328125,,,,,,,,,,,,,,,,,,,,
2022-07-11,142.28292846679688,144.02132426836204,141.2123971200697,143.0686451840122,63141600.0,AAPL,-0.014758045710372092,140.08013916015625,138.05202048165458,,,,,,,,,,,,,,,,,,,,
2022-07-12,143.25526428222656,145.79900902596674,142.4597314847581,143.1570440660671,77588800.0,AAPL,0.006833819249486339,141.36253574916296,138.75285012381417,,,,,,,,,,,,,,,,,,,,
2022-07-13,142.89186096191406,143.83470899507392,139.58203186092555,140.4365056872071,71185600.0,AAPL,-0.0025367536902277665,142.28294372558594,139.46420179094588,,,,,,,,,,,,,,,,,,,,
2022-07-14,145.8186492919922,146.29007333779407,140.69186596170863,141.5070457617974,78140700.0,AAPL,0.020482540505636138,143.25245884486608,140.1797594342913,,,,,,,,,,,,,,,,,,,,
2022-07-15,147.48831176757812,148.16599237248846,145.5534901802815,147.10527685866828,76259900.0,AAPL,0.011450267052210528,144.2696816580636,140.7767606462751,,,,,,,,,,,,,,,,,,,,
2022-07-18,144.4436492919922,148.86328884760215,144.08024651562505,148.04810908676706,81420900.0,AAPL,-0.02064341532625258,144.37069484165735,141.15628596714564,,,,,,,,,,,,,,,,,,,,
2022-07-19,148.303466796875,148.52935529848105,144.28650894193657,145.27846713272842,82982400.0,AAPL,0.026721960597106076,144.92630440848214,142.10756029401506,,,,,,,,,,,,,,,,,,,,
2022-07-20,150.3070526123047,150.9749171763546,147.6847344414976,148.42134117440867,64823400.0,AAPL,0.013510040316009109,146.0726078578404,143.07637350899833,,,,,,,,,,,,,,,,,,,,
2022-07-21,152.5758056640625,152.79187815956976,149.2266969700013,151.7409787508479,65086600.0,AAPL,0.015094122413601863,147.40411376953125,144.3833247593471,,,,,,,,,,,,,,,,,,,,
2022-07-22,151.33828735351562,153.48918116011728,150.67043785379852,152.61507520531072,66675400.0,AAPL,-0.008110842378716399,148.6107461111886,145.44684491838728,,,,,,,,,,,,,,,,,,,,
2022-07-25,150.21865844726562,152.27133221190695,149.56062491925485,151.2597268643066,53623900.0,AAPL,-0.007398186710244836,149.23931884765625,146.24588884626115,,,,,,,,,,,,,,,,,,,,
2022-07-26,148.89276123046875,150.3561434947877,148.1070444852617,149.54096368293668,55138700.0,AAPL,-0.008826448262166608,149.43995448521204,146.85481807163782,,,,,,,,,,,,,,,,,,,,
2022-07-27,153.99009704589844,154.52046232301393,149.44278802073802,149.85528602165928,78620700.0,AAPL,0.03423494717476294,150.8037327357701,147.58721378871374,,,,,,,,,,,,,,,,,,,,
2022-07-28,154.54006958007812,154.82488420275592,151.65256933071927,154.17666680263463,81378700.0,AAPL,0.0035714798855912555,151.6946759905134,148.31049019949776,,,,,,,,,,,,,,,,,,,,
