Date,Ticker,Lag_1,Lag_5,Rolling_Mean,Rolling_Std,RSI,Volatility,Daily_Return
2022-03-16,AAPL,152.09693908691406,159.80528259277344,155.70006561279297,4.524417279249599,46.38678006429927,0.025489393592091306,0.0290155575564379
2022-03-17,AAPL,156.51011657714844,155.46080017089844,155.14989013671874,3.813842196307193,45.02471474191807,0.02570140018521453,0.0064540993133794
2022-03-18,AAPL,157.52024841308594,151.74392700195312,155.22933044433594,3.932991382133867,48.75002303145858,0.026109683687564538,0.0209190964819498
2022-03-21,AAPL,160.8154296875,147.71322631835938,155.82559814453126,4.510435965213006,52.417986235003106,0.024698361642856152,0.00853755503264
2022-03-22,AAPL,162.1884002685547,152.09693908691406,156.94163665771484,5.40997625216496,52.50224893186503,0.024538826528178886,0.0208004776286108
2022-03-23,AAPL,165.56199645996094,156.51011657714844,157.65362701416015,6.234421271653527,54.30548023460415,0.022558827499187976,0.0082337113976231
2022-03-24,AAPL,166.92518615722656,157.52024841308594,159.1786148071289,7.395451253259111,61.59081546044305,0.020133200277886096,0.0226777757779095
2022-03-25,AAPL,170.71067810058594,160.8154296875,161.1390380859375,7.793337191071834,67.60274293768853,0.016613682115752978,0.0037342812795664
2022-03-28,AAPL,171.34815979003906,162.1884002685547,163.58883056640624,6.90369767812209,71.20503790565445,0.010130616927064046,0.0050364785595904
2022-03-29,AAPL,172.21115112304688,165.56199645996094,165.92976989746094,6.532930984874184,69.68282047534846,0.008974958736218432,0.0191345406666472
2022-03-30,AAPL,175.50633239746094,166.92518615722656,167.71268768310546,6.094760602567118,75.71461172883974,0.009609574454690241,-0.006649549038631
2022-03-31,AAPL,174.33929443359375,170.71067810058594,169.08468933105468,4.989422797828807,77.01081437147015,0.013225966707600621,-0.0177758522602949
2022-04-01,AAPL,171.24026489257812,171.34815979003906,170.09774932861328,4.067077655352907,85.90472255747147,0.012787486527162625,-0.0017182596025342
2022-04-04,AAPL,170.94602966308594,172.21115112304688,171.37854461669923,3.2301399527905965,85.75796392027692,0.013941286237542686,0.0236935803324056
2022-04-05,AAPL,174.99635314941406,175.50633239746094,171.9904983520508,2.5037512585702717,74.53202150327513,0.01538686734830194,-0.0189422195164676
2022-04-06,AAPL,171.68153381347656,174.33929443359375,172.14937286376954,2.1755115156533886,66.61724805039407,0.01677282946105958,-0.0184504557287095
2022-04-07,AAPL,168.51393127441406,171.24026489257812,171.96009674072266,2.386679587980324,63.2984979027235,0.014989587048828282,0.0018039196724222
2022-04-08,AAPL,168.8179168701172,170.94602966308594,171.5060287475586,2.8940431460612275,57.51671119675013,0.015253020133105314,-0.0119089078279854
2022-04-11,AAPL,166.80747985839844,174.99635314941406,170.5400375366211,4.024080888835165,45.23735617063286,0.01656211642136156,-0.0255158872272374
2022-04-12,AAPL,162.55123901367188,171.68153381347656,169.43184356689454,4.030372623717528,46.106867545320746,0.01543392763107281,0.0115234660645429
2022-04-13,AAPL,164.4243927001953,168.51393127441406,168.7090637207031,3.685888454136794,44.19853982139818,0.01702245237996522,0.0163424856090783
2022-04-14,AAPL,167.1114959716797,168.8179168701172,167.79505157470703,4.098626182278586,36.935428799059125,0.01848798842660478,-0.0299880777795907
2022-04-18,AAPL,162.1001434326172,166.80747985839844,166.88888702392578,4.32029594841882,35.13974382677149,0.0184967647923992,-0.0013310245924207
2022-04-19,AAPL,161.88438415527344,162.55123901367188,165.80619201660156,3.2986009646282226,33.197628689116655,0.017018787818747733,0.0141151287248728
2022-04-20,AAPL,164.16940307617188,164.4243927001953,165.03830261230468,2.5983655763785802,34.2120142166288,0.0164667640201066,-0.0010158001584904
2022-04-21,AAPL,164.0026397705078,167.1114959716797,164.5077377319336,2.3385066748661076,36.80302617011377,0.015726172634059368,-0.004843564109189
2022-04-22,AAPL,163.20828247070312,162.1001434326172,163.49271087646486,2.459533068419395,32.29635470477349,0.017404372328996106,-0.0278211012733897
2022-04-25,AAPL,158.6676483154297,161.88438415527344,162.78562774658204,2.4167096876858487,25.928201020197918,0.0177025403168245,0.0067373548136004
2022-04-26,AAPL,159.7366485595703,164.16940307617188,161.90790100097655,3.7418851194057314,23.92919058066248,0.01957905520143645,-0.0373281714354328
2022-04-27,AAPL,153.7739715576172,164.0026397705078,160.82030334472657,4.44390854378657,26.171108921244496,0.01874762605874484,-0.0014667984291305
2022-04-28,AAPL,153.5484161376953,163.20828247070312,160.1573501586914,3.856815148517936,39.04075485899554,0.024119993494785167,0.0451554509518035
2022-04-29,AAPL,160.48196411132812,158.6676483154297,159.40809020996093,4.153809582134163,35.440069432987,0.024993809348872468,-0.0366048621011422
2022-05-02,AAPL,154.6075439453125,159.7366485595703,158.7108139038086,4.275400783551003,39.932881857592115,0.025061059188985737,0.0019667678605972
2022-05-03,AAPL,154.91162109375,153.7739715576172,157.93410034179686,3.858782452112186,39.321179139353724,0.024736196443257738,0.0096225599588979
2022-05-04,AAPL,156.4022674560547,153.5484161376953,157.81543884277343,3.6648029813079166,44.79810571427093,0.028663153937485943,0.0410080840165623
2022-05-05,AAPL,162.81602478027344,160.48196411132812,156.8690628051758,3.323491349554363,40.78716434021511,0.03363176568449894,-0.0557162766858435
2022-05-06,AAPL,153.74452209472656,154.6075439453125,156.44943237304688,3.3360589093265376,41.9175344654507,0.03279005542409837,0.0047274653399764
2022-05-09,AAPL,154.47134399414062,154.91162109375,155.41022186279298,3.786491674715801,34.77958040380494,0.03399109198354357,-0.03318933081403
2022-05-10,AAPL,149.34454345703125,156.4022674560547,155.20790405273436,3.9347800878443446,37.97424939499587,0.032727764834135205,0.016112071752339
2022-05-11,AAPL,151.75079345703125,162.81602478027344,154.24144592285157,5.327941851006855,33.344625882153665,0.03649519387322854,-0.0518413013793671
2022-05-12,AAPL,143.8838348388672,153.74452209472656,152.19467163085938,6.472674920035677,33.734829791101035,0.03215507042927921,-0.0268940124635574
2022-05-13,AAPL,140.01422119140625,154.47134399414062,151.18221130371094,6.835022295268946,37.443719705733486,0.03384175926515142,0.0319161828305492
2022-05-16,AAPL,144.48294067382812,149.34454345703125,149.98514709472656,7.1502723586385954,40.38274963431606,0.033737524706931275,-0.0106722749601482
2022-05-17,AAPL,142.94097900390625,151.75079345703125,149.00241088867188,6.838860881696672,44.1623748211731,0.03497539323620041,0.0254225654317243
2022-05-18,AAPL,146.5749053955078,143.8838348388672,146.55133819580078,5.6220289789152655,31.841772531459583,0.034009195032537215,-0.0564189860578873
2022-05-19,AAPL,138.3052978515625,140.01422119140625,144.66661071777344,6.082934704386757,33.181965896627474,0.031249781426732508,-0.0246415039051295
2022-05-20,AAPL,134.89724731445312,144.48294067382812,142.73277435302734,5.680169541056224,33.10394450244992,0.03108048993811658,0.0017475006860374
2022-05-23,AAPL,135.1329803466797,142.94097900390625,141.8537582397461,5.203440549917369,37.31379708710328,0.034234467076180365,0.0401190143489074
2022-05-24,AAPL,140.55438232421875,146.5749053955078,140.46402893066406,3.977986976210419,28.75465829152516,0.033571088210893954,-0.0192159213632887
2022-05-25,AAPL,137.85350036621094,138.3052978515625,139.8767059326172,3.8484363005474163,34.21361886886045,0.03006469269051818,0.0011396481900725
2022-05-26,AAPL,138.01060485839844,134.89724731445312,139.99652252197265,3.8717743732732446,37.32626354646249,0.029953010313771334,0.0231995376721056
2022-05-27,AAPL,141.21238708496094,135.1329803466797,140.24500427246093,4.252691672119662,47.75509662891941,0.031068090578105348,0.0407568430260105
2022-05-31,AAPL,146.96775817871094,140.55438232421875,140.5691116333008,4.591033356767761,44.57415615775806,0.030868984964676056,-0.005346108399169
2022-06-01,AAPL,146.1820526123047,137.85350036621094,140.51705932617188,4.517740671302816,52.49044345786981,0.029818163501314637,-0.0008733649979901
2022-06-02,AAPL,146.05438232421875,138.01060485839844,141.53750305175782,5.080111003938493,60.07454368322084,0.02250560433709892,0.0168112229440169
2022-06-03,AAPL,148.50973510742188,141.21238708496094,142.32616119384767,4.515507417198434,48.043419971092234,0.024996866739894805,-0.0385557644953616
2022-06-06,AAPL,142.78382873535156,146.96775817871094,143.16588897705077,3.744104053382981,50.6912378059236,0.024955611654627976,0.0052276889474849
2022-06-07,AAPL,143.53025817871094,146.1820526123047,143.71588897705078,3.721756802638582,49.373092197512804,0.022457619043887354,0.0175860071425846
2022-06-08,AAPL,146.05438232421875,146.05438232421875,144.46231689453126,3.1143069511950054,60.317900075974876,0.021238723004490867,-0.0050433459885371
2022-06-09,AAPL,145.31777954101562,148.50973510742188,144.67053680419923,2.673422066262227,57.25655825816687,0.024991037868754062,-0.0359555148890969
2022-06-10,AAPL,140.09280395507812,142.78382873535156,144.01741485595704,4.053636017660223,49.44867193429197,0.02669345841708696,-0.0386289388159747
2022-06-13,AAPL,134.68116760253906,143.53025817871094,142.27312927246095,5.951570809453776,36.45353487573642,0.023325761571506863,-0.0382849759218441
2022-06-14,AAPL,129.52490234375,146.05438232421875,140.6938491821289,6.829644241012933,40.39925435674924,0.024023489473464443,0.0066732292369575
2022-06-15,AAPL,130.38925170898438,145.31777954101562,139.38956146240236,6.936760324416272,43.95344673892782,0.025862546936172175,0.0201109630095994
2022-06-16,AAPL,133.01150512695312,140.09280395507812,137.31232986450195,7.012003491858478,34.47967998205952,0.0257631407972671,-0.0396513519150188
2022-06-17,AAPL,127.73741912841795,134.68116760253906,135.95501174926758,7.1475758747334845,27.30928651566434,0.025466888298266013,0.011533256775047
2022-06-21,AAPL,129.2106475830078,129.52490234375,134.94635086059571,6.654482056873824,35.04035297157641,0.02855441120933896,0.0327604712782281
2022-06-22,AAPL,133.4436492919922,130.38925170898438,133.63420639038085,5.395341836275412,34.72791717992327,0.0272898888770992,-0.0038271710390981
2022-06-23,AAPL,132.9329376220703,133.01150512695312,132.68251266479493,3.668463829777474,35.34878885502462,0.028968528149216705,0.021574071215062
2022-06-24,AAPL,135.80084228515625,127.73741912841795,132.58626174926758,3.459085892412355,45.54175469093474,0.028412735489425675,0.0245171713122163
2022-06-27,AAPL,139.1302947998047,129.2106475830078,133.03117446899415,4.001995913853244,44.53129830175075,0.025053364764002717,0.0
2022-06-28,AAPL,139.1302947998047,133.4436492919922,133.57724685668944,3.8396719848032355,36.775406772708635,0.023578150727128027,-0.0297898353846324
2022-06-29,AAPL,134.98562622070312,132.9329376220703,134.21268844604492,3.778782515588796,40.00000355926859,0.023731507285041205,0.0130239154423859
2022-06-30,AAPL,136.74366760253906,135.80084228515625,134.3393867492676,3.755199940480545,42.752177882603576,0.024099464797854766,-0.0180277411494088
2022-07-01,AAPL,134.2784881591797,139.1302947998047,135.2105453491211,2.984945179258404,52.39741504537949,0.019633750111564183,0.016164294054312
2022-07-05,AAPL,136.44900512695312,139.1302947998047,136.19268493652345,2.336858584656029,63.8602478765609,0.01996868371519883,0.0189304299263659
2022-07-06,AAPL,139.03204345703125,134.98562622070312,136.88509521484374,2.454651844614064,64.35020728167397,0.017959782895088542,0.0096071997861189
2022-07-07,AAPL,140.3677520751953,136.74366760253906,137.9654571533203,2.8650964880461873,65.09960609555102,0.018548840407513277,0.0239998495511699
2022-07-08,AAPL,143.73655700683594,134.2784881591797,138.82679290771483,3.388882685837374,76.96945888076684,0.017933977082239635,0.0047144779058079
2022-07-11,AAPL,144.41419982910156,136.44900512695312,139.14205627441407,3.5624520647962523,70.69974740994925,0.017804703902160678,-0.014758045710372
2022-07-12,AAPL,142.28292846679688,139.03204345703125,139.55455322265624,3.7923371112151574,67.32565596253644,0.017834053286912198,0.0068338192494863
2022-07-13,AAPL,143.25526428222656,140.3677520751953,140.34517669677734,3.550399994756773,67.67774493828873,0.013903971806716386,-0.0025367536902277
2022-07-14,AAPL,142.89186096191406,143.73655700683594,141.25267486572267,3.6848121666770055,67.74517197107913,0.01452119237060757,0.0204825405056361
2022-07-15,AAPL,145.8186492919922,144.41419982910156,142.5736572265625,3.2488375649484498,65.73003602896792,0.01169694832057037,0.0114502670522105
2022-07-18,AAPL,147.48831176757812,142.28292846679688,143.3731216430664,2.4628029009814605,58.97170718435316,0.014754567697958272,-0.0206434153262525
2022-07-19,AAPL,144.4436492919922,143.25526428222656,144.30026397705078,2.3910945333210436,72.70586472393373,0.01569996327612075,0.026721960597106
2022-07-20,AAPL,148.303466796875,142.89186096191406,145.29419403076173,2.628770053322039,72.93249221643521,0.015831339533677467,0.0135100403160091
2022-07-21,AAPL,150.3070526123047,145.8186492919922,146.17811889648436,3.4152646088582275,81.14331869404758,0.014995811704746188,0.0150941224136018
2022-07-22,AAPL,152.5758056640625,147.48831176757812,146.8705276489258,3.7073188928683387,76.17390184759984,0.01565997308964001,-0.0081108423787163
2022-07-25,AAPL,151.33828735351562,144.4436492919922,147.66410064697266,3.4571062548418485,70.73163006876176,0.014787045209188566,-0.0073981867102448
2022-07-26,AAPL,150.21865844726562,148.303466796875,148.22785034179688,3.0994243994219017,65.80474808641176,0.01544926445166183,-0.0088264482621666
2022-07-27,AAPL,148.89276123046875,150.3070526123047,149.33767395019532,2.9603210124112227,67.86436633467534,0.017907828844359864,0.0342349471747629
2022-07-28,AAPL,153.99009704589844,152.5758056640625,150.2098159790039,3.0902458195883735,67.72076553950667,0.01735135448563614,0.0035714798855912
2022-07-29,AAPL,154.54006958007812,151.33828735351562,151.4217788696289,4.111990531137613,77.49370658902453,0.01930439425090917,0.0327932497217102
2022-08-01,AAPL,159.60794067382812,150.21865844726562,152.83999328613282,3.8768029155608987,74.38447137038423,0.01735278755229902,-0.006153498457849
2022-08-02,AAPL,158.62579345703125,148.89276123046875,153.72490386962892,3.733541783352171,71.85424981550196,0.017126723988822846,-0.0092873976740383
2022-08-03,AAPL,157.15257263183594,153.99009704589844,155.01052856445312,4.550058676960581,74.28488046410291,0.01990274662974023,0.0382477157583183
2022-08-04,AAPL,163.16329956054688,154.54006958007812,156.03784790039063,5.069376457698758,72.35553968478155,0.019995798689028222,-0.001926294319592
2022-08-05,AAPL,162.8489990234375,159.60794067382812,157.16630096435546,5.162138850882295,78.82200845168826,0.019550060889171893,-0.0013889003409893
2022-08-08,AAPL,162.62281799316406,158.62579345703125,158.35950775146483,4.739508094944743,74.59615955871351,0.019221250666752697,-0.0029029854520448
2022-08-09,AAPL,162.15072631835938,157.15257263183594,159.69021911621093,3.4894704381581785,72.70073664503215,0.01854686960349627,0.0003031041592365
2022-08-10,AAPL,162.1998748779297,163.16329956054688,160.93607635498046,3.4520733211465195,74.6192456292182,0.01746182489199569,0.0261948078496463
2022-08-11,AAPL,166.44866943359375,162.8489990234375,162.05317077636718,2.9185882688885347,75.9670112096386,0.01786334126063046,-0.0044317304677687
2022-08-12,AAPL,165.7110137939453,162.62281799316406,163.01852111816407,3.5484653719154045,81.62646755316237,0.016347142474598602,0.0214254334492598
2022-08-15,AAPL,169.26144409179688,162.15072631835938,164.18928985595704,3.8561645227795496,85.91180116286499,0.01578210008961413,0.0063336145388352
2022-08-16,AAPL,170.33348083496094,162.1998748779297,165.49164276123048,3.386170224784177,82.4864176206489,0.015010709605063382,-0.000923947245246
2022-08-17,AAPL,170.1761016845703,166.44866943359375,166.34241638183593,3.7818410778116727,83.12646535175229,0.010709609249354272,0.0087846299640954
2022-08-18,AAPL,171.67103576660156,165.7110137939453,167.1852813720703,3.8552884161549135,77.54572068243178,0.010736997762654696,-0.0022915155085051
2022-08-19,AAPL,171.27764892578125,169.26144409179688,167.79210510253907,3.5203877876473113,72.085651091732,0.012405331243766686,-0.0151017581345392
2022-08-22,AAPL,168.69105529785156,170.33348083496094,168.05765075683593,3.1255862326139563,65.18661920018698,0.0149701862156244,-0.0230295105431883
2022-08-23,AAPL,164.80618286132812,170.1761016845703,168.28484039306642,2.707037044230686,53.351237447319384,0.015012928161998392,-0.0020291206026847
2022-08-24,AAPL,164.47177124023438,171.67103576660156,168.1166564941406,2.8804794739362354,54.9167662248552,0.012287607843787877,0.0017939808264761
2022-08-25,AAPL,164.76683044433594,171.27764892578125,168.26811676025392,2.777926713416368,60.588165505176335,0.013170317996284679,0.0149228215661576
2022-08-26,AAPL,167.22561645507812,168.69105529785156,167.4341064453125,3.5821249916493216,47.770248317218154,0.015953439674415412,-0.0376992212457403
2022-08-29,AAPL,160.9213409423828,164.80618286132812,166.2725860595703,4.340412045176235,44.14299942500411,0.01563695288356532,-0.0136903157278098
2022-08-30,AAPL,158.71827697753906,164.47177124023438,164.88387603759764,5.106661905691502,31.794119641517312,0.015684836577662124,-0.0153055814299136
2022-08-31,AAPL,156.28900146484375,164.76683044433594,163.17946166992186,5.424142139253585,30.774499637673685,0.01448169265300305,-0.0106348454428757
2022-09-01,AAPL,154.62689208984375,167.22561645507812,161.58716583251953,5.110818671146309,23.260339033574184,0.015069234892880104,0.0047068039205702
2022-09-02,AAPL,155.3546905517578,160.9213409423828,160.04207763671874,5.059844861621961,18.40010561252727,0.015016110524888094,-0.0136109003494142
2022-09-06,AAPL,153.24017333984375,158.71827697753906,158.75958251953125,5.3359459408331,17.680024329040506,0.014239040250524023,-0.008215480464112
2022-09-07,AAPL,151.98123168945312,156.28900146484375,157.65117340087892,5.166058030061649,17.42042840595788,0.015178699332849752,0.0092540924206458
2022-09-08,AAPL,153.38768005371094,154.62689208984375,156.36573028564453,4.783893268241922,16.773684125094974,0.014882894756179866,-0.009617987319465
2022-09-09,AAPL,151.9123992919922,155.3546905517578,155.1206085205078,2.887956589961891,26.34576541266958,0.015587759654437035,0.0188398019191158
2022-09-12,AAPL,154.77439880371094,153.24017333984375,155.10191955566407,2.8465550460191587,43.53529622392206,0.017718894050351833,0.038507999619453
2022-09-13,AAPL,160.7344512939453,151.98123168945312,154.36035614013673,2.764520862079596,33.777632752245424,0.02556296155566777,-0.0586794454813619
2022-09-14,AAPL,151.30264282226562,153.38768005371094,154.00629425048828,2.716377656660498,35.60323438783482,0.02560154879418479,0.0095552841584667
2022-09-15,AAPL,152.74838256835938,151.9123992919922,153.5292938232422,2.9993611570798375,29.407667673600145,0.02604335071321108,-0.018929789647249
2022-09-16,AAPL,149.8568878173828,154.77439880371094,152.81527099609374,3.3463509361718304,33.062443508122215,0.02601153375303668,-0.0109599602729696
2022-09-19,AAPL,148.21446228027344,160.7344512939453,152.68446197509766,3.3534551021251215,41.30543921275457,0.02733121479537172,0.0250827132009516
2022-09-20,AAPL,151.9320831298828,151.30264282226562,152.91755218505858,3.380046389182862,47.4640123710533,0.027625455780047485,0.0156652275816231
2022-09-21,AAPL,154.3121337890625,152.74838256835938,152.69724731445314,3.417586451689544,45.744167076041,0.028317613580569268,-0.0202673786215762
2022-09-22,AAPL,151.18463134765625,149.8568878173828,152.52808532714843,3.5015841404296886,43.689531617611756,0.028227408377143475,-0.0063753300855992
2022-09-23,AAPL,150.2207794189453,148.21446228027344,151.8455337524414,3.6759613422955972,43.52115149635487,0.027644885081903162,-0.0151237157142466
2022-09-26,AAPL,147.94888305664062,151.9320831298828,150.6004196166992,2.1025835286684496,45.3672434537489,0.023494633129817057,0.0022604217955115
2022-09-27,AAPL,148.28330993652344,154.3121337890625,150.3958480834961,2.126057279376728,44.768254667663875,0.015481065759509636,0.0065659281150907
2022-09-28,AAPL,149.25692749023438,151.18463134765625,149.85786895751954,2.1451942588952084,44.30469516521726,0.01535064183165919,-0.0126515814936909
2022-09-29,AAPL,147.36859130859375,150.2207794189453,148.8851791381836,3.7503645184849574,33.45915873579423,0.020747870770484195,-0.0491190261119649
2022-09-30,AAPL,140.12998962402344,147.94888305664062,147.65579223632812,5.56880009511131,20.818740020650452,0.0220412852258726,-0.0300392255333689
2022-10-03,AAPL,135.92059326171875,148.28330993652344,146.4726333618164,5.810919061846433,34.96955601325041,0.023048209843145543,0.0307525226512097
2022-10-04,AAPL,140.10049438476562,149.25692749023438,145.4104476928711,5.1521557360637775,38.50753977810836,0.024354328670606072,0.0256229125429416
2022-10-05,AAPL,143.69027709960938,147.36859130859375,144.69051971435547,4.7423519448219364,42.025074786231784,0.02400709212194591,0.002053545089109
2022-10-06,AAPL,143.9853515625,140.12998962402344,143.97157440185546,4.338579446207294,42.8259275466878,0.024009274966191877,-0.0066258494923393
2022-10-07,AAPL,143.0313262939453,135.92059326171875,142.95462799072266,4.491862389438597,31.209139137731725,0.025950626482269017,-0.0367185810599249
2022-10-10,AAPL,137.7794189453125,140.10049438476562,141.9366943359375,4.299399946043202,27.237567876842363,0.025954332194326767,0.0023556090295908
2022-10-11,AAPL,138.10397338867188,143.69027709960938,140.67977142333984,3.719784227010392,28.612823333061698,0.025534946830433565,-0.010255135965047
2022-10-12,AAPL,136.6876983642578,143.9853515625,139.54874114990236,3.133273930867197,28.897988136622104,0.025515050225572457,-0.0046047288642007
2022-10-13,AAPL,136.05828857421875,143.0313262939453,139.5989028930664,3.147595846375599,39.79704948573019,0.023941925070788544,0.0336129355246932
2022-10-14,AAPL,140.63160705566406,137.7794189453125,139.61660766601562,3.1250240013399377,34.79003158553921,0.024262981188294026,-0.0322400217090494
2022-10-17,AAPL,136.09764099121094,138.10397338867188,139.6126739501953,3.1243719065607465,39.31918284360049,0.024040847447768087,0.0291225932094407
2022-10-18,AAPL,140.0611572265625,136.6876983642578,139.38155059814454,2.8638422612856824,42.949759915626515,0.02264437479888148,0.0094093635854175
2022-10-19,AAPL,141.37904357910156,136.05828857421875,139.1317398071289,2.503979900606157,51.91988828045577,0.022626271214714565,0.00076531903529
